chrom start1 stop1 start2 stop2 strains
2 15422288 15422460 15424834 15424931 19
2 15447621 15447920 15449822 15450093 11
2 15475589 15475792 15475908 15476163 19
2 15591344 15591523 15591425 15591787 8,9
2 15595900 15596221 15596010 15596602 1,6,8,12,15,19
2 15645265 15645689 15646218 15646652 3
2 15668829 15670230 15668830 15670231 5
2 1569408 1569743 1571750 1572051 20
2 15777997 15778292 15780614 15781002 15
2 156663 156937 158883 160152 3,9,16,19
2 15915895 15915983 15918152 15918367 19
2 15989525 15989809 15990469 15990929 16
2 16058783 16058999 16058894 16059016 2
2 16364397 16364824 16367390 16367705 4
2 16440583 16440982 16443753 16443962 4
2 16499555 16499632 16499631 16499707 15
2 16500301 16500385 16500329 16500424 9
2 16641339 16642842 16641342 16642844 5
2 167573 167845 167677 168035 6
2 16915401 16915772 16922319 16922730 8
2 17014060 17014420 17017428 17017680 8
2 17064455 17064719 17068136 17068625 4
2 17247998 17250043 17247999 17250046 9
2 17475050 17475404 17475141 17475447 1
2 17603369 17603450 17607011 17607091 18
2 17615314 17615459 17617767 17617996 6
2 17712761 17712963 17713232 17713480 8
2 17738426 17738962 17738936 17739224 1,4,5,6,8,9
2 17738237 17738642 17742542 17742990 1,4,6,9,11,12,15,19
2 17742992 17743469 17744230 17744704 2,8
2 17738259 17738374 17744522 17744715 2,8,13
2 17841057 17841581 17843788 17843909 7,16,18,20
2 17866828 17868221 17866830 17868290 3
2 18128177 18128259 18128245 18128325 8
2 18127656 18127764 18130927 18131007 16
2 18125382 18125742 18131729 18132084 9,12,17
2 18131313 18131385 18134065 18134201 6
2 18340872 18341766 18340974 18341767 4,5,7,8,9,14
2 18386332 18386544 18387660 18387751 6
2 18527790 18527866 18532462 18532538 5
2 18687558 18687763 18689128 18689712 2,6,10,20
2 187210 187345 187303 187430 12,17
2 181342 182206 187445 188388 9
2 184295 184697 190858 191096 9
2 185036 185169 191809 191911 2
2 19236665 19238003 19237007 19238004 8,9
2 19416793 19416856 19423516 19423595 6
2 19517339 19517650 19517576 19517679 3
2 19547242 19547718 19550923 19551254 18
2 189694 190014 195578 195893 6,11
2 19575981 19576331 19575999 19576340 8
2 19639961 19640484 19641585 19641956 7
2 19768417 19768763 19769934 19770224 20
2 1978794 1978870 1978798 1978911 8
2 1978655 1978967 1980363 1980831 8
2 19852009 19852087 19852044 19852203 10
2 1988339 1989595 1988341 1989596 5
2 20037018 20037160 20037039 20037164 3
2 20086815 20086944 20086829 20086998 15
2 20231452 20233074 20231565 20233075 9
2 20331116 20331432 20331133 20331457 3,4,6,7,8
2 20345528 20345621 20347416 20347724 12,19
2 20346896 20348864 20347990 20349545 1,2,3,4,5,6,7,8,9,17
2 20373298 20373594 20377107 20377369 13
2 20384228 20384814 20384329 20385080 8,11,12,16
2 20453514 20455678 20453515 20455680 7
2 20547562 20547902 20548366 20548621 17
2 20556535 20557012 20556592 20557016 4,6,8,9,12,16,17,18,19
2 20628266 20628573 20629843 20630184 13
2 20677934 20678126 20677942 20678137 9
2 20726228 20726335 20726260 20726365 4,5
2 20876827 20877182 20876882 20877288 3,4,7,8,15
2 20976473 20976653 20976493 20976673 16
2 2099698 2099881 2101717 2101864 4
2 21031498 21031657 21031502 21031658 2,7,11
2 21081098 21081235 21081103 21081255 15
2 21100065 21100942 21100082 21101659 1,7,17,18,20
2 222967 223317 227549 227658 3
2 223648 223861 227975 228167 9
2 231409 231500 236055 236136 8
2 2377161 2378672 2377171 2378675 5
2 2450889 2450998 2454815 2454928 6
2 2450808 2451188 2455195 2456264 10,11,16,17,18
2 2460408 2460563 2460427 2460596 15
2 2456185 2456997 2467531 2468412 1,2,3,4,5,6,8,10,11,12,13,14,15,16,17,18,19,20
2 2453329 2453474 2468310 2468405 3
2 2458666 2458976 2470463 2470649 6
2 2471226 2471304 2475569 2475810 1
2 2489403 2489945 2489741 2490201 6
2 2529175 2529433 2531702 2532039 6
2 257087 258306 260481 260836 3
2 2621213 2621693 2624751 2625329 2,6,7,8,18
2 261487 261819 265469 266019 2,8,10
2 2741691 2741912 2741716 2741955 16
2 292319 292689 294127 294519 2,8,10
2 2947950 2948284 2948009 2948352 19
2 2947554 2947613 2953455 2953544 4
2 2957363 2957632 2957417 2957714 2
2 2970831 2971360 2972682 2973047 4
2 314045 314337 314046 314339 2,8,10
2 3145974 3146113 3147953 3148125 6
2 312743 313156 315018 315531 2,8,10
2 3146035 3146374 3152979 3153100 6
2 341721 342013 346179 346484 2
2 3530693 3530871 3530708 3530879 11
2 3566713 3567034 3566722 3567064 9
2 3600589 3601035 3603757 3603993 11
2 3639973 3640353 3643866 3644389 6,8
2 3641829 3642136 3654365 3654689 13
2 363102 363361 367402 367650 9,15
2 3686554 3687135 3690892 3691429 2,6,8
2 3716139 3716373 3716148 3716381 19
2 3814312 3814427 3814359 3814596 19
2 3814324 3814687 3817146 3817375 19
2 392470 392576 401119 401311 3
2 385328 385466 401207 401500 3
2 385387 385469 401640 401772 14
2 4130323 4131491 4130327 4131492 4
2 408041 408285 413973 414129 9,15
2 414713 414808 418402 418549 8
2 4244726 4245072 4247898 4248299 7
2 4263068 4263497 4268573 4268894 19
2 4271119 4272928 4271120 4272929 7
2 4305793 4306319 4309736 4310361 3
2 4493045 4493762 4496080 4496695 9
2 4511974 4512089 4511984 4512100 18
2 43560 43814 45232 45482 15
2 4604547 4604662 4608505 4608650 16
2 4606555 4606986 4620231 4620690 3
2 4606870 4607357 4620891 4621168 2,7,8
2 4608016 4608464 4622056 4622173 6
2 4621218 4621579 4623474 4623871 1
2 475281 475481 475381 475680 4
2 4871836 4872285 4871839 4872286 11
2 5069393 5069953 5069415 5069967 9
2 5266448 5266838 5266858 5267383 9
2 5347302 5347854 5349313 5349788 9,15
2 542114 542362 544030 544392 7
2 5460683 5460803 5460693 5460808 10,12
2 543979 544147 546891 547207 2,5,6,7,8,9,10,17
2 5515331 5515453 5515342 5515472 18
2 550564 552544 553704 555698 1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2 568027 568332 572333 572649 8
2 5880254 5880599 5882790 5883193 17
2 5933375 5933451 5933536 5933612 8
2 5986750 5987137 5987133 5988343 9,15,16,17,20
2 6091955 6092031 6104841 6104917 3
2 6193028 6193264 6196387 6196640 14
2 624166 624496 625546 625665 3,9,19
2 6275581 6276067 6278326 6278705 8
2 6275835 6276260 6278922 6279100 18
2 6278936 6279959 6286604 6286922 3
2 6275778 6275923 6286669 6286927 3
2 6380901 6380979 6383974 6384124 5
2 6381442 6381515 6384223 6384281 15
2 6382458 6382641 6385087 6385163 3
2 6537075 6537590 6541339 6541877 7
2 6545976 6546416 6546824 6546997 4,6,10
2 651820 651947 655086 655369 4
2 6600518 6600809 6602628 6602977 15
2 6618311 6618841 6618370 6618962 4,7,9,10
2 6637538 6637825 6642076 6642624 12
2 664616 665203 664960 665800 9,11
2 6750316 6750678 6750353 6750822 1,3,6,7,8,15
2 60107 60651 68014 68217 2,8,10
2 6817496 6818160 6821236 6821618 10
2 6887339 6887662 6887406 6887770 17,19
2 6888816 6889488 6888830 6889491 2,4,6,7,8,9,10,12,15,16,18,20
2 6949028 6949155 6949033 6949167 7,8,18
2 6990941 6992412 6991607 6992414 4,5,6,8,11,15,16
2 7078698 7079035 7078741 7079067 4
2 7085103 7085477 7087757 7088180 8
2 7089825 7090223 7094322 7094602 18
2 7221214 7221442 7224535 7224978 4
2 742245 742369 742707 742851 12,18
2 7475147 7475263 7475150 7475413 19
2 7478755 7478831 7481523 7481599 4
2 7486324 7486990 7489238 7489683 9
2 746549 746950 748941 749321 3
2 7488837 7489283 7490748 7490999 8
2 7491651 7491769 7493810 7493962 19
2 7499905 7500027 7500142 7500222 8
2 7499439 7500578 7500338 7501545 7,9,14,16
2 7500881 7501009 7500992 7501558 3
2 766213 766504 771546 771874 2
2 7858807 7859319 7860600 7861090 4,6
2 7860267 7860798 7864941 7865453 3
2 8065061 8065218 8065086 8065258 18
2 8218637 8218817 8220487 8220875 6,8
2 831842 832272 836188 836470 6,7,13,17,19,20
2 8430118 8430462 8432447 8432764 12
2 8432422 8432799 8439784 8439919 5,6,9,15
2 843355 843664 844952 845253 2
2 8567007 8567405 8570323 8570717 2
2 8579441 8579720 8581395 8581528 6,7
2 8627195 8628148 8630652 8631730 2,3,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20
2 8628288 8629985 8634963 8637097 1,4,5,6,7,8
2 8660527 8661092 8664464 8664855 8
2 8682740 8683175 8683865 8684098 7
2 868796 868898 869051 869143 5
2 8693878 8694774 8697330 8697950 2,4,6,7,8,9,10,11,12,13,15,16,17,18,19,20
2 869055 869142 870258 870481 13
2 8762236 8762455 8764260 8764448 11
2 8808938 8809253 8808940 8809262 3,4,5
2 8838969 8839045 8856372 8856448 4
2 898282 898418 900911 901648 3,6,9,11,12,13,15,17,19,20
2 901994 902149 911119 911580 8,9,10
2 920549 920830 920609 920941 15
2 921000 921237 925752 926017 4
2 9302688 9302881 9307378 9307472 11
2 9371320 9371591 9371327 9371618 3,5,9
2 9395796 9395875 9395803 9395876 4,5,6,7,8,13,14,15,20
2 9568935 9569004 9568938 9569008 4,8,13,15,16,19
2 9576888 9577090 9578289 9578354 4
2 9576108 9576349 9579308 9579788 8
2 9718894 9719353 9722387 9722579 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20
3 10060151 10060336 10060204 10060351 11,19
3 10097943 10098351 10098240 10098401 3,5,6,8,9,15,16,18,19
3 10111434 10111749 10112842 10113143 15
3 10157608 10157726 10157616 10157747 3,5
3 10308544 10308862 10308719 10308981 20
3 10460172 10460648 10460173 10460672 2,3,8,9,13,14,18,19
3 10486354 10486887 10486355 10487155 8
3 10693772 10694046 10693812 10694086 3,13
3 10796998 10797656 10796999 10797687 1,7,8,9
3 10886097 10886564 10886928 10887450 10
3 11042137 11042224 11042236 11042331 11
3 11165151 11165723 11165567 11165785 7,10
3 11316579 11316727 11316589 11317326 19
3 11367086 11367480 11367089 11367592 8
3 11399250 11399366 11399253 11399374 1,3,4,5,6,7,10,11,14,18
3 11399149 11399399 11401395 11401565 1,3,4,5,6,7,9,10,11,12,14,16,18,19,20
3 11401395 11401539 11401407 11401551 1,3,4,5,7,9,10,11,14,18
3 11864748 11865069 11864754 11865077 20
3 11877017 11877119 11877038 11877171 2,12
3 12052035 12052285 12052748 12052953 12
3 12188247 12188364 12188267 12188378 18
3 12357433 12357829 12357686 12358034 6
3 12497520 12497646 12497758 12497879 3,7,13
3 12497879 12497996 12497895 12498003 5
3 12616185 12616296 12616202 12616299 6,8,17
3 12655436 12655582 12655495 12655687 3,5,6
3 12691448 12691580 12691483 12691626 4,6,10,12
3 12976504 12976677 12976626 12976767 2,3,13
3 12986257 12986679 12989850 12990262 3
3 12994638 12995079 12994640 12995090 1,4,6,7,8,10,11,12,14,15,17,18,19,20
3 1307712 1307829 1307744 1307929 7
3 13146906 13147221 13148448 13148951 6
3 13236068 13236122 13236076 13236190 7,12
3 13253505 13253585 13253539 13253606 17
3 13290547 13290650 13290578 13290857 16
3 132664 132937 133152 133459 20
3 135208 135478 135297 135621 14
3 13543569 13543655 13543753 13543842 5,7,20
3 13545130 13546857 13545131 13546858 9
3 13601033 13601206 13601089 13601212 4
3 13708766 13708883 13708810 13708955 14
3 1371861 1371958 1371883 1371969 20
3 13813888 13813964 13814794 13814870 3
3 13868318 13868424 13868344 13868452 18
3 13942289 13942431 13942297 13942683 6
3 13959936 13960126 13959949 13960145 2,6,9,10
3 14092304 14092635 14092333 14092637 10
3 14104102 14104189 14104116 14104195 16
3 14183464 14183666 14183580 14183685 12,17,18
3 14281134 14281294 14281239 14281349 4
3 14346182 14346306 14346208 14346420 5,18
3 14410931 14411046 14411037 14411102 2,18
3 14420131 14420506 14420194 14420863 4,8,11,16,18,20
3 14425874 14425954 14425878 14425956 5
3 14428390 14428528 14428472 14428546 7
3 14509795 14509910 14509835 14510110 3
3 1450994 1451308 1451106 1451327 16
3 14552941 14553551 14555145 14555510 6
3 14558413 14558525 14558588 14558693 2
3 14561248 14561418 14561266 14561420 4,5,6,14,15,16,20
3 14729126 14729408 14729201 14729420 4,7,10,18,20
3 14752341 14752443 14752375 14752554 3
3 14759218 14759514 14759258 14759582 3,5,6,8,9,12,19
3 15169824 15170999 15169832 15171000 19
3 15215212 15215342 15215323 15215427 2,3
3 15329187 15329347 15329203 15329357 18
3 15375448 15375614 15375452 15375633 2,3,4,6,7,8,10,12,14,16,17,18
3 15382546 15382723 15382563 15382746 1,7,10,18
3 15700497 15700690 15700685 15700895 6
3 15709614 15709764 15709618 15709783 1,8,12
3 157495 157939 157832 158134 10
3 15784591 15784951 15785295 15785609 3
3 15820399 15820518 15820411 15820550 2,18
3 15899218 15899307 15899260 15899373 9
3 15939296 15939374 15939320 15939400 18
3 15949222 15949337 15949232 15949398 1,12
3 15958742 15959054 15958928 15959096 9
3 15977640 15977770 15977651 15977783 1,7,8,11,12,13,15
3 15988688 15988866 15988707 15988875 3
3 16026652 16027646 16026653 16027648 5
3 1616894 1617280 1616981 1617449 1,3,4,5,6,7,8,9,15
3 16275159 16275435 16278293 16278698 18
3 16279835 16280033 16279945 16280069 5,12,20
3 16423810 16423926 16423814 16423933 18
3 16469587 16469868 16469791 16470148 11
3 16676815 16676952 16676825 16676958 18
3 16790750 16790860 16790781 16790879 2,12,14,20
3 16822668 16822786 16822716 16822961 16
3 16872052 16872168 16872095 16872179 6
3 16990151 16990243 16990157 16990245 1,3,7,8,9,12,14,15,18
3 17260327 17260433 17260330 17260445 5
3 17293356 17294422 17293359 17294520 4
3 17356252 17356995 17356253 17356997 5
3 17409299 17409370 17409316 17409372 20
3 17439344 17439562 17439535 17439758 17
3 17554023 17554129 17554064 17554145 9,15
3 17616676 17617046 17616909 17617055 7
3 17669144 17670182 17669161 17670186 8
3 17806295 17806740 17806625 17807117 19
3 17828327 17828746 17835853 17836156 2
3 17844417 17845632 17844419 17845634 9
3 18175136 18175504 18176985 18177496 8,12
3 18178280 18178406 18178376 18178483 3
3 18218525 18219471 18218544 18219473 1,8,15
3 18352108 18352339 18352201 18352385 2,3,4,6,7,9,13,15,16,17,18,19
3 18364150 18364243 18364154 18364287 9
3 18395479 18395563 18395511 18395628 1
3 18481444 18482820 18481464 18482823 1,9,13
3 18564946 18565252 18567783 18568426 8
3 18622206 18622451 18622390 18622485 7,15
3 18633734 18633984 18633931 18634217 10,17
3 18704339 18704462 18704377 18704474 4
3 18709047 18709135 18709064 18709165 3
3 18729973 18730200 18729975 18730230 2,4,6,7,8,10,13,17
3 18747590 18748455 18747615 18748457 5,18
3 18772852 18772931 18772856 18772934 1
3 18803792 18803882 18803798 18803955 6,9
3 18804671 18805378 18804673 18805512 5,7,8,12,15
3 18808010 18808819 18808021 18808880 2,3,4,8,9,12,14,15,20
3 18810158 18810588 18810211 18810616 1,3,5,9,10,11,13
3 18859327 18859628 18860384 18860685 13
3 18886095 18886343 18886113 18886382 16
3 18890425 18891134 18890428 18891154 6
3 19025105 19025420 19025505 19025591 19
3 19027974 19028108 19027977 19028125 3,4,5,11,13,18,19
3 19154275 19154336 19154280 19154340 4,9
3 1914150 1914250 1915762 1915867 11
3 19312815 19313108 19315556 19315826 14
3 19336095 19336399 19337683 19338151 13
3 19373752 19373915 19373806 19373948 7
3 19466157 19466256 19466203 19466283 11
3 19652586 19652669 19653320 19653407 18
3 19652659 19652745 19653873 19653982 5
3 196749 197080 196838 197147 10
3 1972849 1972962 1972857 1973049 3,5,16
3 19744296 19744444 19744303 19744448 1,4,8
3 19772269 19772333 19772428 19772518 4,20
3 19810217 19810306 19810225 19810349 6,8,16,17
3 19839026 19839215 19839028 19839227 7
3 19859038 19859296 19865891 19866130 8
3 19894515 19895716 19894517 19895717 5
3 19914047 19914142 19914107 19914388 4,7
3 19934644 19934774 19934661 19934827 3,11,14,15,20
3 20043093 20043802 20044850 20045334 5
3 20074771 20074907 20074781 20074908 17
3 20086242 20086335 20086271 20086415 7
3 20123180 20123304 20123207 20123375 19
3 20170631 20170836 20170638 20170855 1,3
3 20188603 20188885 20188808 20189100 8,19
3 20219304 20219407 20219321 20219443 5
3 20479658 20479824 20479728 20479839 2
3 20600106 20600352 20601744 20601958 20
3 20637822 20638143 20644108 20644271 1,5,20
3 20640778 20642022 20645006 20646886 1,3,5,6,7,8,9,10,11,15
3 20651169 20651728 20654291 20654842 8
3 20676848 20677029 20686523 20686617 11
3 207520 207798 207535 207799 19
3 20761443 20762003 20767942 20768078 8,9,10,16,17,19
3 20796178 20796454 20798920 20799223 2
3 20810190 20810392 20813839 20814035 2
3 20955936 20956089 20958837 20958956 16
3 2094815 2095311 2098206 2098815 8
3 21039366 21039474 21041883 21042077 3
3 21110826 21111027 21115839 21115992 2
3 21247532 21249999 21252276 21253286 4,5,6,9
3 21269788 21269965 21269796 21269996 9
3 21252134 21252226 21270223 21270342 8,10
3 21252863 21254322 21276873 21277771 2,4,5,6,9,10,12,14,15,16,17,20
3 21336341 21336566 21336423 21336576 5
3 21371399 21371684 21379098 21379466 12
3 2140691 2142532 2140692 2142534 8
3 21426382 21427192 21431586 21432450 2,9,10,11,16,19
3 21516552 21516684 21516568 21516699 15,18
3 21578857 21578977 21578899 21579133 6,13
3 21667761 21668211 21669504 21670031 10
3 21713706 21714141 21713876 21714255 4
3 2263061 2263376 2263081 2263383 1,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20
3 2516372 2516660 2516980 2517255 12
3 2517227 2517673 2517860 2518269 4,6,13,15,20
3 2516374 2516624 2518080 2518273 2
3 2538959 2539580 2540770 2540881 1,6,9
3 254858 255223 254870 255317 8
3 2623733 2624010 2628671 2628942 14
3 2272 2413 2874 3026 18
3 2808 2971 2901 3095 5,9
3 2911420 2911637 2911444 2911676 4,6,9,13,17
3 291478 292312 292832 293921 7,11,17,18
3 2992312 2992525 2992327 2992562 13
3 3032371 3032637 3032492 3032665 1
3 3050809 3050991 3050991 3051184 17
3 303209 303285 310790 310866 3
3 3108853 3109033 3131239 3131554 8
3 3429367 3429490 3429420 3429542 1,3,5,9,10,11,13,15
3 3435237 3435575 3436303 3436749 2
3 349074 349510 349453 349922 3
3 3623232 3623481 3623259 3623498 1,8
3 3720837 3721069 3720894 3721117 11
3 377861 378120 377943 378134 4
3 3832475 3832667 3832581 3832762 20
3 4019267 4019430 4019285 4019479 3
3 4021500 4021776 4023730 4024005 14
3 4253502 4253607 4253721 4254353 3
3 4259354 4259622 4262807 4263053 18
3 4314094 4314294 4314105 4314305 3,5,18
3 4325536 4326389 4325537 4326391 5
3 4485148 4485457 4485161 4485481 1
3 4804115 4805908 4804868 4806037 4
3 5019390 5019506 5021708 5021799 20
3 5076711 5077406 5076713 5077409 9
3 5142535 5142741 5142579 5142827 1,19,20
3 5168928 5169474 5171492 5171821 8
3 5610010 5610250 5613578 5613816 20
3 5651523 5651836 5652443 5652635 13
3 579445 579537 579554 579636 1,16,19
3 6027171 6028325 6027303 6028326 1,2,4,5,6,7,8,9,11,12,14,15,16,17,18,19,20
3 6034154 6034502 6034190 6034546 8,11,15,17,18
3 6114019 6114277 6115308 6115616 13
3 6291586 6291662 6304282 6304424 3
3 6345642 6346194 6349686 6350148 3
3 6405651 6405949 6408287 6408640 4
3 63087 64640 64117 65284 2,3,4,5,11,16,19
3 6452811 6452918 6452832 6452922 2,15
3 6457644 6457994 6458999 6459528 9
3 6461174 6461421 6461185 6461450 19
3 6501704 6502080 6501775 6502197 19
3 6659103 6659322 6659192 6659375 1
3 6659287 6659401 6659477 6659566 18
3 6672566 6672764 6672574 6672841 3
3 6686813 6687879 6687228 6687881 11
3 6694567 6694813 6694749 6695032 17
3 6844781 6845282 6845281 6845813 9
3 6870847 6870943 6871046 6871139 11
3 690822 690970 690841 690978 7
3 6954658 6954937 6954827 6955050 10,11,20
3 6979162 6979416 6979181 6979796 5,6,8,12,14,15,17,20
3 7003686 7003774 7003806 7003897 12
3 7163081 7164238 7187664 7187882 7,11,13,19
3 7296396 7296558 7296440 7296573 12
3 7331292 7331756 7333493 7333911 7
3 7531990 7532318 7532035 7532616 3,5,6,9,10,14,18,20
3 7536370 7536484 7536502 7536617 4
3 7609261 7609528 7613319 7613569 11
3 7715915 7716134 7715985 7716145 12,18
3 7932016 7932420 7934132 7934615 10
3 804116 804495 804667 805354 1,2,10
3 804465 804766 805505 805608 8
3 8163348 8163472 8163363 8163520 5,15
3 8188448 8188874 8190944 8191247 3
3 8277294 8278560 8277295 8278561 8
3 8318145 8319276 8318159 8319291 1,2,3,5,7,8,9,10,11,15,16,20
3 8487649 8487991 8487660 8487996 8,15
3 8516478 8516867 8517617 8517915 1
3 8626278 8626390 8645072 8645156 12
3 8690066 8690543 8690413 8690545 4
3 8754728 8755031 8756681 8757094 4
3 8767079 8767206 8767116 8767219 11
3 8783493 8784479 8783550 8784480 9,13
3 8820786 8820976 8820990 8821159 1,5,8
3 8880918 8881444 8884568 8884990 9
3 8884830 8885110 8887573 8887709 8
3 8914610 8914727 8915340 8915749 12
3 8950320 8951409 8953559 8954906 3,4,5,6,7,8,9,10,11,12,18,19
3 8959461 8959526 8962255 8962738 7
3 9088752 9088916 9088821 9089227 3,20
3 9092346 9093559 9092348 9093590 4,9,12
3 9088715 9088823 9093057 9093202 8,11
3 9104106 9104554 9110804 9111006 2
3 9152733 9153044 9154041 9154332 7
3 9296779 9296892 9296805 9296907 2
3 9331391 9331467 9331512 9331588 5
3 9379067 9379125 9379115 9379169 7
3 9412662 9413201 9415000 9415570 6
3 9653841 9654118 9659843 9660152 14
3 9681452 9681575 9681473 9681634 6,8,9,11,12,15
3 9737272 9737596 9737357 9737668 16
3 9809835 9809920 9809842 9809931 10
3 9830266 9830546 9830833 9831132 14
3 9829925 9830333 9831266 9831752 10
3 9904640 9905710 9904642 9905762 19
4 10014297 10014694 10015842 10016161 4
4 10381486 10381771 10384053 10384438 12
4 10546945 10547021 10548006 10548114 11
4 10641039 10641317 10641968 10642273 16
4 10717587 10717896 10722894 10722995 16
4 10724437 10725719 10724597 10725721 4
4 10731938 10732259 10734804 10735125 12
4 10734970 10735625 10738608 10739334 9
4 10772935 10773111 10772965 10773118 5
4 11011436 11011515 11011438 11011518 3
4 11008671 11009651 11011591 11012107 1,5
4 1102765 1102841 1112657 1112733 3
4 11259775 11259851 11265233 11265309 6
4 11563789 11563900 11567381 11567495 3
4 1160062 1161264 1160064 1161265 7
4 11821661 11821799 11821702 11821826 16
4 1186917 1188828 1186918 1188829 8
4 11912024 11912706 11915662 11916314 7,14,20
4 12074421 12074584 12074434 12074596 7
4 12091442 12091542 12096356 12096476 19
4 12127741 12127919 12127742 12127922 6,15,18
4 12133854 12134029 12141423 12141587 20
4 12277325 12278939 12277329 12278940 9
4 12370308 12370450 12373242 12373700 3
4 12373701 12373834 12373706 12373837 3
4 12449043 12449365 12453793 12454104 5
4 12546325 12546505 12548566 12548762 16
4 12555061 12555189 12555090 12555211 3
4 12581548 12582110 12584215 12584840 1,3,7,9,16
4 12685410 12685780 12688404 12688723 17
4 12695185 12695581 12698097 12698441 15
4 12761603 12761737 12764128 12764289 9
4 12761596 12762192 12765671 12766053 9
4 12954570 12954762 12954599 12954778 11
4 13095675 13096404 13095676 13096406 18
4 13110215 13110541 13112429 13112850 10
4 13241336 13242116 13241357 13242118 8
4 13299410 13299718 13299507 13299820 15
4 13369753 13370248 13370157 13370439 3
4 13421611 13421903 13425895 13426161 16
4 13605070 13605395 13605108 13605461 2,3,7,15,16
4 13841865 13842321 13844495 13844988 4
4 14152097 14152400 14152143 14152483 13
4 14270043 14270327 14270234 14270519 1
4 14383498 14383713 14383541 14383756 14
4 1445612 1445712 1450295 1450376 15
4 14627196 14627524 14627447 14627758 16
4 14703209 14703441 14705298 14705506 11
4 14737243 14737519 14737264 14737534 5
4 14778214 14779536 14778230 14779539 4
4 14822286 14822405 14822301 14822963 1,15,18,20
4 14877285 14877621 14877295 14877623 3
4 14911585 14911817 14911824 14912085 1
4 15059284 15059657 15060228 15060651 6
4 15165668 15165756 15165737 15165805 6
4 15280984 15281204 15280986 15281206 13
4 15466238 15466769 15466499 15466790 16
4 15552304 15553020 15552306 15553023 8
4 15663794 15664132 15666492 15666868 8
4 15933136 15933567 15938066 15938378 1
4 16043571 16043656 16043575 16043673 8,18
4 1615917 1616134 1615927 1616153 6
4 16453704 16453996 16456398 16456941 6
4 16473726 16474159 16477266 16477685 10
4 16516958 16517120 16517169 16517368 18
4 16570035 16570163 16570255 16570360 10
4 16597197 16597528 16598930 16599213 11
4 16678984 16679324 16680022 16680305 5
4 16710156 16710664 16711998 16712312 1
4 16815315 16815586 16818196 16818426 18
4 16958481 16958957 16963226 16963700 3
4 16999592 16999695 16999595 16999707 15
4 17035562 17035936 17038649 17038719 4,5,7,10,17
4 17036248 17036465 17039384 17039632 19
4 17197574 17197693 17198969 17199118 6
4 17199993 17200071 17200371 17200621 3
4 17211800 17212221 17211961 17212227 2,7,9,11,13,17
4 17478689 17478757 17478705 17478786 18
4 17516063 17516306 17516139 17516324 15
4 17598524 17598636 17598529 17598716 7
4 17697046 17697269 17697049 17697276 1
4 17786235 17786615 17789791 17790099 17
4 18052622 18052687 18052634 18052828 6
4 18061963 18062247 18061992 18062577 3,4,6,7,18
4 18193659 18194441 18193660 18194827 8
4 18267617 18268724 18267618 18268749 2,3,4,5,9,10,11,17,18,19,20
4 18271812 18271918 18272008 18272065 5
4 18351544 18351626 18352679 18352906 7
4 18382396 18383420 18383347 18384823 3,5,12,13,16,17
4 18383837 18384520 18385722 18386578 6,7
4 18517915 18518027 18517982 18518059 1,7
4 18673427 18675155 18673428 18675156 8
4 18690618 18690900 18693526 18693815 20
4 18698235 18698499 18698236 18698511 9,16
4 1883932 1885378 1883935 1885380 3
4 19097221 19097305 19097268 19097352 16
4 19112388 19112675 19115348 19115822 18
4 19122826 19123016 19122832 19123020 2
4 19200337 19200965 19205749 19206065 6
4 19365268 19365600 19369549 19369831 18
4 19649497 19649557 19649524 19649614 12
4 19721096 19721199 19721383 19721470 11
4 2023060 2023240 2028486 2028629 8,9
4 20302588 20302876 20302613 20302893 15
4 20304314 20306224 20308664 20310469 2,3
4 20362139 20362572 20364712 20365131 10
4 20409220 20409296 20411058 20411134 8
4 20485903 20487329 20485905 20487331 8
4 20559041 20559643 20560093 20560656 8,9
4 20679513 20679755 20679651 20679786 1,2,4,11
4 20855438 20855645 20855448 20855653 1,18
4 21084751 21084963 21084766 21084981 16
4 21163271 21163413 21166253 21166358 3
4 21423681 21423809 21427057 21427312 14,16
4 21424020 21424911 21427134 21428007 1,2,5,6,7,8,9
4 21429925 21431594 21433436 21436347 1,2,3,4,5,6,8,10,11,12,13,15,18,19,20
4 21592069 21592595 21594317 21594699 4
4 21791705 21791846 21791727 21791883 12,13
4 21820220 21820703 21820221 21820737 3
4 22065875 22066187 22065928 22066346 1,2,3,4,9,10,11,12,15,16,17,20
4 1430 1517 22081 22174 1,3
4 22125862 22125956 22125875 22125979 2
4 22385664 22386026 22386772 22386968 5,10
4 22690457 22690881 22690553 22690926 3
4 22722137 22722538 22726605 22726932 12
4 22760322 22760398 22770211 22770287 8
4 226947 228674 227953 228903 1,4,14,20
4 22911827 22912093 22912736 22913067 14
4 23173632 23174068 23173728 23174079 9
4 23189294 23189366 23189989 23190180 9
4 23253128 23253209 23253147 23253215 6
4 23366731 23366844 23366800 23366855 9
4 23366420 23366872 23367168 23367313 8,10,16
4 23509009 23509318 23512367 23512995 10
4 23537201 23537616 23542963 23543350 19
4 23566868 23566973 23567001 23567175 4
4 23607275 23608145 23607276 23608177 8
4 23605621 23605927 23609428 23609748 20
4 23658033 23658358 23658041 23658366 8
